title,genre,director,actor,score,year
tm347095,"['scifi', 'thriller', 'horror', 'drama', 'fantasy']",['Alexandre Aja'],"['Mélanie Laurent', 'Mathieu Amalric', 'Malik Zidi', 'Laura Boujenah', 'Éric Herson-Macarel', 'Anie Balestra', 'Marc Saez', 'Cathy Cerda', 'Lyah Valade', 'Marie Hélène Lemiale', 'Pascal Germain']",6.5675,2021
tm1087461,"['thriller', 'action', 'scifi']",['Fansu Njie'],"['Daniel Stisen', 'Olga Kent', 'Daniel Nehme', 'Stanislav Yanevski', 'Madeleine Vall', 'Natassia Malthe', 'Stephanie Siadatan', 'Robert Follin', 'Michael Billington', 'Pasi Antero Remsu', 'Kamil Lemieszewski', 'Veera Seppälä', 'Kenneth Wolf Andersen Haugen', 'Sam Hardy', 'Marcus Alexander Bakkenberg', 'Christian René Wold', 'John Smith Kabashi', 'Magne Osnes', 'Bekim Brahimi', 'Anja Maria Svenkerud', 'Lan Flamerzi', 'Martin Kjellström', 'Kim Valhalla Johansen', 'Chris M. Allport']",5.5365,2021
tm1046026,"['action', 'thriller', 'comedy', 'horror']",['Tommy Wirkola'],"['Noomi Rapace', 'Aksel Hennie', 'Atle Antonsen', 'Christian Rubeck', 'André Eriksen', 'Stig Frode Henriksen', 'Nils Ole Oftebro', 'Tor Erik Gunstrøm', 'Selome Emnetu', 'Galvan Mehidi', 'Evy Kasseth Røsten', 'Harald Dal', 'Jeppe Beck Laursen', 'Kristoffer Jørgensen', 'Jonas Hoff Oftebro', 'Fredrik Skavlan', 'Ailo Gaup', 'J.V. Martin']",6.800000000000001,2021
tm416779,"['drama', 'thriller', 'crime']",['Joe Wright'],"['Amy Adams', 'Gary Oldman', 'Fred Hechinger', 'Julianne Moore', 'Jennifer Jason Leigh', 'Wyatt Russell', 'Anthony Mackie', 'Mariah Bozeman', 'Brian Tyree Henry', 'Jeanine Serralles', 'Liza Colón-Zayas', 'Diane Dehn', 'Tracy Letts', 'Haven Burton', 'Ben Davis', 'Daymien Valentino', 'Myers Bartlett', 'Blake Morris']",5.9,2021
tm1191224,"['romance', 'drama']","['Tomasz Mandes', 'Barbara Bialowas']","['Anna-Maria Sieklucka', 'Michele Morrone', 'Simone Susinna', 'Magdalena Lamparska', 'Otar Saralidze', 'Natasza Urbańska', 'Ramón Langa', 'Ewa Kasprzyk', 'Dariusz Jakubowski', 'Tomasz Mandes', 'Blanka Lipińska', 'Natalia Siwiec', 'Karolina Pisarek', 'Robert Wabich', 'Sławomir Mandes', 'Rafał Iwaniuk']",4.15,2022
tm1075215,"['horror', 'thriller', 'drama']",['Peter Winther'],"['Ashley Greene', 'Shawn Ashmore', 'Britt Baron', 'Ross McCall', 'Soraya Kelley', 'Diana Hopper', 'Travis Coles', 'Debbie Fan', 'Sandra Prosper', 'Ryan P. Shrime', 'Alexander Bedria', 'Jessica Winther', 'Freddie Basnight', 'Josiah Lipscomb']",5.85,2021
tm1094217,"['animation', 'comedy', 'family', 'romance', 'fantasy']",['Ben Stassen'],"['Jordan Tartakow', 'Joe Ochman', 'Laila Berzins', 'Danny Fehsenfeld', 'Chris McCune', 'Michael Orenstein', 'Dino Andrade', 'Kyle Hebert', 'James Fredrick', 'Jeff Doucette', 'Joseph Camen', 'Cedric L. Williams', 'Marcus Griffin', 'Donte Paris', 'Michael Sorich', 'Brad Venable', 'Mark Irons']",6.872999999999999,2022
tm1199146,"['drama', 'romance']",['Mehdi Avaz'],"['Anders Matthesen', ""Cristiana Dell'Anna"", 'Andrea Bosca', 'Ghita Nørby', 'Sebastian Jessen', 'Ari Alexander', 'Christopher Lund Nissen', 'Karoline Brygmann', 'Lærke Winther', 'Christoffer Jindyl', 'Pino Ammendola', 'Sergio Pantani', 'Thue Ersted Rasmussen', 'Sarah Juel Werner', 'Esther Hansen', 'Renzo Del Lungo', 'Kaiser Houborg', 'Elva Garcia Seidler']",5.75,2022
tm1141439,"['family', 'comedy', 'sport']","['Charles Kinnane', 'Daniel Kinnane']","['Kevin James', 'Taylor Lautner', 'Rob Schneider', 'Jackie Sandler', 'Tait Blum', 'Gary Valentine', 'Lavell Crawford', 'Chloe Fineman', 'Maxwell Simkins', 'Jacob Perez', 'Bryant Tardy', 'Manny Magnus', 'Liam Kyle', 'Christopher Farrar', 'Merek Mastrov', 'Isaiah Mustafa', 'Jared Sandler', 'Sean Payton', 'Tracy Wolfson', 'Dan Patrick', 'Bill Cowher', 'Jim Nantz']",6.4,2022
tm1018747,"['comedy', 'drama']",['Dani de la Torre'],"['Adrián Baena', 'Juan del Pozo', 'Raúl del Pozo', 'David Rodríguez', 'Javier Casellas', 'Marc Martínez', 'Sílvia Bel', 'Joan López', 'Fernando Morán', 'Mercedes Castro', 'Luisa Merelas', 'Covadonga Berdiñas', 'Lua Carteron', 'Toni Garrido', 'Bernat Fuertes Azcona', 'Laura Nuñez', 'Ana Villalón', 'María Villalón', 'Clara Pérez Perdigao', 'Diana Pérez Perdigao', 'Alberte Abal', 'Denis Díaz', 'Diego Caro', 'Carlos Galbán Castro', 'Iñaki Fernández', 'Josué Pérez', 'Joel Antón', 'Adrián Globa', 'Alba Parga', 'Filipe Abalde', 'Óscar Campano Saavedra', 'Alex Mariano Gude', 'Ángel López Moreno', 'Mateo Rodríguez Iglesias', 'Moisés Solla Pereira', 'Carlos Alberto Alonso']",6.9,2022
tm949309,"['drama', 'crime']",['Ramin Bahrani'],"['Adarsh Gourav', 'Rajkummar Rao', 'Priyanka Chopra Jonas', 'Mahesh Manjrekar', 'Vijay Maurya', 'Kamlesh Gill', 'Swaroop Sampat', 'Tawhid Rike Zaman', 'Vedant Sinha', 'Nalneesh Neel', 'Mahesh Pillai', 'Aaron Wan', 'Abhishek Khandekar', 'Solanki Diwakar', 'Ram Naresh Diwakar', 'Harshit Mahawar', 'Sanket Shanware']",7.0275,2021
tm1110527,"['action', 'family', 'scifi']",['Maurice Trouwborst'],"['Kika van de Vijver', 'Marouane Meftah', 'Anniek Pheifer', 'Hannah van Lunteren', 'Joep Vermolen', 'Ricky Koole', 'Ergun Simsek', 'Harry van Rijthoven', 'Yahya Gaier', 'Robbert Bleij', 'Sander van de Pavert']",5.85,2021
tm1022103,"['crime', 'action', 'thriller']",['Daniel Monzón'],"['Marcos Ruiz', 'Begoña Vargas', 'Chechu Salgado', 'Pep Tosar', 'Xavier Martín', 'Daniel Ibáñez', 'Guillermo Lasheras', 'Cintia García', 'Jorge Aparicio', 'Víctor Manuel Pajares', 'Carlos Oviedo', 'Catalina Sopelana', 'Xavi Sáez', 'Carlos Serrano', 'Santiago Molero', 'Ainhoa Santamaría', 'Elisabet Casanovas', 'Pep Cruz', 'Estefanía de los Santos', 'Mabel del Pozo', 'Nina Pomodoro', 'Paula Waymore', 'Anna Caterina', 'Krishna Salleras', 'Eulàlia Ballart', 'Guillem Albasanz', 'Oriol Cervera', 'Rafa Valls', 'Marc Balaguer', 'Jordi Collet', 'Pau Serra', 'Roger Sahuquillo', 'Joel Ávila', 'Annabel Totusaus', 'Carles Bigorra', 'Arnau Casanovas', 'Chus Leiva', 'Enrique Martínez', 'Jéssica Ross', 'Joan Serrats', 'Ángeles Díaz', 'Carlos Vicente', 'Armand Villén', 'Óscar Morell', 'Eric Balbàs', 'Jordi Gràcia', 'Toni Ramírez', 'Javier Beltrán']",6.95,2021
tm1046627,"['thriller', 'horror', 'drama']","['Matt Angel', 'Suzanne Coote']","['Kate Siegel', ""Jason O'Mara"", 'Dulé Hill', 'Lucie Guest', 'Jaime M. Callica', 'Darien Martin', 'Luc Roderique']",5.7105,2021
tm1185360,['documentation'],"['Elizabeth Chai Vasarhelyi', 'Jimmy Chin']","['Elon Musk', 'Douglas Hurley', 'Robert Behnken', 'James Bridenstine', 'Tim Dodd', 'Hans-Jörg Koenigsmann', 'Gwynne Shotwell', 'Lars Blackmore', 'Megan McArthur', 'Kiko Dontchev', 'Lori Garver', 'Karen Nyberg', 'Balachandar Ramamurthy', 'Anna Menon']",6.75,2022
tm1120855,"['drama', 'romance']",['Sofia Alvarez'],"['Emma Pasarow', 'Belmont Cameli', 'Kate Bosworth', 'Andie MacDowell', 'Laura Kariuki', 'Dermot Mulroney', 'Genevieve Hannelius', 'Samia Finnerty', 'Paul Karmiryan', 'Marcus Scribner', 'Ricardo Hurtado', 'Sara Elizabeth Ezzell', 'Clayton Frank', 'Kelsey Rose Healey', 'Anna Stadler']",6.35,2022
tm861000,"['drama', 'history']",['Sara Colangelo'],"['Michael Keaton', 'Amy Ryan', 'Stanley Tucci', 'Tate Donovan', 'Shunori Ramanathan', 'Talia Balsam', 'Laura Benanti', 'Chris Tardio', 'Ato Blankson-Wood', 'Carolyn Mignini', 'Victor Slezak', 'Logan Hart', 'Vihaan Samat', 'Laura Sohn', 'Marc Maron', 'Alfredo Narciso', 'Jason Kravits', 'Clifton Samuels', 'Louis Arcella', 'Melissa Miller', 'Ana Isabel Dow', 'Ian Blackman', 'Connie Ray', 'Steve Vinovich', 'Bill Winkler', 'Jeff Biehl', 'Stephanie Heitman', 'Deborah Hedwall', 'Tom Bruno', 'Bradford How', 'Chris Cardona', 'David Fierro', 'Lynne Wintersteller', 'Jon Wenc', 'Wass Stevens', 'Zuzanna Szadkowski', 'Gayle Rankin', 'Catherine Curtin', 'Shernita Anderson', 'Brandon Hernandez', 'E.R. Ruiz', 'David Edward Jackson', 'Johanna Day', 'Joseph Ragno', 'Panama Redd', 'Kay Walbye', 'Miriam Morales', 'Stephen Reich', 'James Ciccone', 'Anthoula Katsimatides', 'Jaime Verazin', 'Alessandra Marconi', 'Lindsey Hailes', 'Marc Heitzman', ""Jacob 'Seven Feet' Melvin"", 'Jeffery Duffy', 'Billy Lefkowitz']",6.8,2021
tm1021871,"['comedy', 'drama', 'fantasy']",['Theodore Melfi'],"['Melissa McCarthy', ""Chris O'Dowd"", 'Kevin Kline', 'Timothy Olyphant', 'Daveed Diggs', 'Skyler Gisondo', 'Laura Harrier', 'Rosalind Chao', 'Kimberly Quinn', 'Loretta Devine', 'Jesse Garcia', 'Edi Patterson', 'Emily Tremaine', 'Ravi Kapoor', 'Don McManus']",6.699999999999999,2021
tm841797,"['action', 'thriller', 'drama']",['Jonathan Hensleigh'],"['Liam Neeson', 'Marcus Thomas', 'Laurence Fishburne', 'Amber Midthunder', 'Holt McCallany', 'Matt McCoy', 'Martin Sensmeier', 'Matt Salinger', 'BJ Verot', 'Bradley Sawatzky', 'Chad Bruce', 'Jake Kennerd', 'Arne MacPherson', 'Paul Essiembre', 'Marshall Williams', 'Adam Hurtig', 'Benjamin Walker']",6.3045,2021
tm1020851,"['animation', 'comedy', 'family']","['Harry Cripps', 'Claire Knight']","['Isla Fisher', 'Tim Minchin', 'Eric Bana', 'Guy Pearce', 'Miranda Tapsell', 'Angus Imrie', 'Keith Urban', 'Aislinn Derbez', 'Diesel La Torraca', 'Jack Charles', 'Celeste Barber', 'Gia Carides', 'Rachel House', 'Wayne Knight', 'Lachlan Ross Power', 'Aaron Pedersen', 'Kylie Minogue', 'Kiara Marr', 'Jacki Weaver', 'Charmaine Bingwa', 'Casper Cripps', 'Freddy Cripps', 'Harry Cripps', 'Liam Knight', 'Thelma Plum', 'Lilah Yow Yeh', 'John Leary']",7.15,2021
tm1003630,"['romance', 'drama']",['Castille Landon'],"['Josephine Langford', 'Hero Fiennes Tiffin', 'Louise Lombard', 'Chance Perdomo', 'Rob Estes', 'Arielle Kebbel', 'Stephen Moyer', 'Mira Sorvino', 'Frances Turner', 'Kiana Madeira', 'Carter Jenkins', 'Atanas Srebrev', 'Anton Kottas', 'Velizar Nikolaev Biney', 'Angela Sari', 'Simon Fick', 'Samantha Fries', 'Ana Ivanova', 'Clive-Leviev Sawyer', 'Emmanuel Todorov']",5.9,2021
tm1229690,['drama'],['Adze Ugah'],"['Michelle Botes', 'Connie Chiume', 'Chris Djuma', 'Desmond Dube', 'Lillian Dube', 'Cindy Mahlangu', 'Sandile Mahlangu', 'Senzo Radebe', 'Robert Whitehead']",4.8816422695035415,2022
tm1219505,"['action', 'crime', 'thriller']",['Daniel Calparsoro'],"['Àlex Monner', 'Begoña Vargas', 'Édgar Vittorino', 'Carlos Bardem', 'Sebastian Ciontescu', 'Adrián Garín', 'Dollar Selmouni', 'Patricia Vico']",6.28904694485842,2022
tm1000147,"['scifi', 'thriller']",['Andrew Baird'],"['Guy Pearce', 'Matilda Anna Ingrid Lutz', 'Travis Fimmel', 'Jonathan Aris', 'Colin Salmon', 'Jóhannes Haukur Jóhannesson', 'Ned Dennehy', 'Antonia Campbell-Hughes', 'Olwen Fouéré']",5.15,2021
tm1180610,"['thriller', 'drama']",['Sebastián Schindel'],"['Diego Peretti', 'Juan Minujín', 'Macarena Achaga', 'Mónica Antonópulos', 'Guillermo Arengo', 'Romina Pinto', 'Pedro Merlo', ""Ornella D'Elía"", 'Santiago Achaga', 'Juanita Reale', 'Pablo Lapadula', 'Lisandro Fiks', 'Ana Waisbein', 'Germán de Silva', 'Silvina Sabater', 'Briana Patino', 'Agostina Parreira']",6.0975,2022
tm1185374,['documentation'],['Emma Cooper'],"['Marilyn Monroe', 'Robert F. Kennedy', 'John F. Kennedy', 'Anthony Summers', 'Linzi Hateley', 'CJ Johnson', 'Sorel Johnson', 'Andre Lillis', 'Sion Lloyd', 'Shelagh McLeod', 'Jason Mulhearn', 'Brian James Twiddy', 'Joe DiMaggio', 'Arthur Miller', 'Lauren Bacall', 'Jimmy Hoffa', 'Fred Otash', 'George Cukor', 'Fidel Castro', 'Nikita Khrushchev', 'Clark Gable', 'Jean Harlow', 'Jack Lemmon', 'Jane Russell', 'Cary Grant', 'Marlene Dietrich']",6.25,2022
tm992260,"['comedy', 'family']",['Miguel Arteta'],"['Jennifer Garner', 'Edgar Ramírez', 'Jenna Ortega', 'Julian Lerner', 'Everly Carganilla', 'H.E.R.', 'Nat Faxon', 'Molly Sims', 'Fortune Feimster', 'Arturo Castro', 'Tracie Thoms', 'Megan Stott', 'Yimmy Yim', 'Snowden Grey', 'Hayden Szeto', 'Alana Baer', 'Graham Phillips', 'Wolf Fleetwood-Ross', 'Adam Faison', 'James Kyson', 'Michelle La', 'Leonardo Nam', 'Naomi Ekperigin', 'James Calixte', 'Alek Cole', 'William Samiri', 'Ruy Iskandar', 'Cloie Wyatt Taylor', 'Joanna Strapp', 'Brent Morin', 'Cass Buggé', 'Lynn Andrews', 'Jordan Johnson-Hinds', 'K.C. Clyde', 'Katie Baker', 'Ava Allan', 'Cameron Johnson', 'Taylor Cooper', 'Faryn Einhorn', 'Mike Lane', 'Jeremy Culhane', 'Kristi Lauren', 'Olivia Norman', 'Arvin Lee', 'Peter S. Kim', 'Ron Yerxa', 'Nicholas Sean Johnny', 'Cameron James Elie', 'Romyn Smith', 'Aliyah Torres', 'Joshua Gallup', 'Danielle Jalade', ""Erin Allin O'Reilly"", 'Rafael Boza', 'Tyler Riggin', 'Sandy Fletcher', 'Chase Meyer', 'Lola Raie', 'Aidan McGraw', 'Rachel Amanda Bryant', 'Coral Coye', 'Kodiak Lehman', 'Makea Leonard', 'Keithen Foster', 'Carrington Brown', 'Alonzo Harris', 'Ricardo Ramos', 'Ajanee Hambrick', 'Malik Spence', 'Miles Michaud', 'Matthew Correia', 'Pedrum Siadatian', 'Timothy Hill']",6.300000000000001,2021
tm1166046,"['comedy', 'romance', 'family']",['Vivek Athreya'],"['Nani', 'Nazriya Nazim Fahadh', 'Naresh', 'Rohini', 'N. Azhagamperumal', 'Nadhiya', 'Harshavardhan', 'Anupama Parameswaran', 'Aruna Bhikshu', 'Srikanth Iyengar', 'Venkatesh Maha', 'Tanvi Ram', 'Prudhviraj', 'Rahul Ramakrishna', 'Sai Ronak', 'Ali Basha', 'Pavitra Lokesh']",7.35,2022
tm1079334,['documentation'],['Joshua Rofé'],"['Bob Ross', 'Steve Ross', 'Vicky Ross', 'John Thamm', 'Ian Bourland', 'Julia Friedman', 'Dana Jester', 'Doug Blandy', 'Sally Schenck', 'Gary Jenkins', 'Kathwren Jenkins', 'Andrea Baxter', 'Bert Effing', 'Walt Kowalski', 'Annette Kowalski', 'Lawrence Kapp', 'William Alexander']",6.85,2021
tm1227853,"['horror', 'comedy']",['Anees Bazmee'],"['Tabu', 'Kartik Aaryan', 'Kiara Advani', 'Rajpal Yadav', 'Sanjay Mishra', 'Rajesh Sharma', 'Milind Gunaji', 'Ashwini Kalsekar', 'Govind Namdeo', 'Amar Upadhyay', 'Kali Prasad Mukherjee', 'Karamveer Choudhary', 'Vyoma Nandi', 'Samarth Chauhan', 'Neena Patel', 'Ridhvika Thakur', 'Mahek Manwani']",6.45,2022
tm1219941,['drama'],['Bunmi Ajakaiye'],"['Joselyn Dumas', 'Chukie Edozien', 'Temisan Emmanuel', 'James Gardiner', 'Nse Ikpe-Etim', 'Ibrahim Jammal', 'Toke Makinwa', 'Segilola Ogidan', 'Sharon Ooja']",4.3,2022
tm1210970,"['documentation', 'crime']",['Volker Heise'],"['Hans-Jürgen Rösner', 'Dieter Degowski', 'Marion Löblich', 'Silke Bischoff', 'Ines Falk', 'Emanuele de Giorgi', 'Peter Meyer', 'Udo Röbel', 'Herbert Schnoor']",7.45,2022
tm413169,"['fantasy', 'action', 'family', 'comedy', 'animation', 'crime', 'drama']",['Will Gluck'],"['James Corden', 'Rose Byrne', 'Domhnall Gleeson', 'David Oyelowo', 'Margot Robbie', 'Elizabeth Debicki', 'Lennie James', 'Colin Moody', 'Hayley Atwell', 'Damon Herriman', 'Rupert Degas', 'Ewen Leslie', 'Sam Neill', 'David Wenham', 'Tim Minchin', 'Aimee Horne', 'Will Reichelt', 'Sia', 'Matt Villa', 'Faizan Munawar Varya']",6.7,2021
tm1212673,"['comedy', 'documentation']",['Doron Max Hagay'],['Joel Kim Booster'],6.75,2022
tm1151272,"['thriller', 'action', 'comedy', 'crime']",['Nelson Dilipkumar'],"['Vijay', 'Pooja Hegde', 'Selvaraghavan', 'Shine Tom Chacko', 'Yogi Babu', 'Redin Kingsley', 'VTV Ganesh', 'Shaji Chen', 'Aparna Das', 'Sathish Krishnan', 'Lilliput', 'Ankur Vikal', 'Pawan Chopra', 'Prudhviraj', 'Sunil Reddy', 'Shiva Aravind', 'Sujatha Babu Ramesh', 'Subbalakshmi', 'Cell Murugan', 'Anirudh Ravichander', 'Bjorn Surrao', 'Jani Master', 'Nelson Dilipkumar']",5.75,2022
tm981945,"['drama', 'romance']",['Augustine Frizzell'],"['Shailene Woodley', 'Felicity Jones', 'Callum Turner', 'Joe Alwyn', 'Nabhaan Rizwan', 'Ncuti Gatwa', 'Emma Appleton', 'Christian Brassington', 'Alice Orr-Ewing', 'Lee Knight', 'Zoe Boyle', 'Ben Cross', 'Diana Kent', 'Wendy Nottingham', 'Jacob Fortune-Lloyd', ""Jessica D'Arcy"", 'Ann Ogbomo', 'Rachel Atkins', 'Jasmine Hyde', 'Atheena Frizzell', 'Emilio Aniba', 'Matt Mella', 'Ricardo Gilfillan', 'Joann Condon', 'Jasmine Raymond', 'Jennifer Aries', 'Hero Howard', 'Francesca Bailey', 'David Sibley', 'Claire Brown', 'Manoj Anand', 'Vilhelm Blomgren', 'Eve Harding', 'Joakim Skarli', 'Alfredo Tavares', 'Jennifer Brooke']",7.05,2021
tm919880,['documentation'],['Luke Holland'],[],7.1,2021
tm833216,"['horror', 'drama', 'thriller']","['Shari Springer Berman', 'Robert Pulcini']","['Amanda Seyfried', 'James Norton', 'Natalia Dyer', 'Alex Neustaedter', 'Rhea Seehorn', ""Michael O'Keefe"", 'Karen Allen', 'Jack Gore', 'F. Murray Abraham', 'James Urbaniak', 'Ana Sophia Heger', 'Charlotte Maier', 'Kristin Griffith', 'Ben Graney', 'Molly Jobe', 'Joey Auzenne', 'Kelcy Griffin', 'Cotter Smith', 'Dan Daily', 'Maureen Young', 'Melinda Tanner', 'Emily Dorsch', 'Alison Smith', 'Marion McCorry', 'Peter Grosz', 'Jill Dalton', 'Peter Von Berg', 'Dawn McGee', 'Polly Lee', 'James Hindman', 'Lewis Payton, Jr.', 'Olivia Boreham-Wing', 'Michelle Brown', 'Joe Lanza', 'John Rue']",5.55,2021
tm314863,"['family', 'comedy', 'animation', 'drama']",['Kirk DeMicco'],"['Lin-Manuel Miranda', 'Ynairaly Simo', 'Zoe Saldaña', 'Juan de Marcos González', 'Brian Tyree Henry', 'Gloria Estefan', 'Michael Rooker', 'Nicole Byer', 'Katie Lowes', 'Olivia Trujillo', 'Lidya Jewett', 'Christian Ochoa', 'Brandon Jeffords', 'Gloria Calderon Kellett', 'Leslie David Baker', 'Danny Pino', 'Alex Lacamoire', 'Aaron LaPlante', 'Rich Moore', 'Tessie Santiago', 'Scott Menville', 'Christopher Jackson']",7.1,2021
tm841825,"['music', 'action', 'animation', 'family', 'fantasy', 'comedy', 'drama', 'scifi']",['Robert Cullen'],"['Vanessa Hudgens', 'Kimiko Glenn', 'James Marsden', 'Sofia Carson', 'Liza Koshy', 'Ken Jeong', 'Elizabeth Perkins', 'Jane Krakowski', 'Phil LaMarr', 'Michael McKean', 'Tabitha St. Germain', 'Tara Strong', 'Andrea Libman', 'Ashleigh Ball', 'Arturo A. Hernandez', 'Brooke Goldner', 'Gillian M. Berrow', 'Alan Schmuckler', 'Heather Langenkamp', 'Will Friedle', 'Robert Cullen', 'Laura Bailey', 'Kari Wahlgren', 'Tony Matthews', 'Lisa Linder', 'Thomas Rickert', 'Inbal Elazari', 'Inbal Elazari']",7.4,2021
tm1159163,"['fantasy', 'action', 'crime', 'drama']",['Roel Reiné'],"['Iko Uwais', 'Lewis Tan', 'Jason Tobin', 'Joseph Angelo', 'Rhatha Phongam', 'JuJu Chan', 'Pearl Thusi', 'Lawrence Kao', 'Apasiri Kulthanan', 'Francesca Corney', 'Alexander Winters', 'Katrina Grey']",4.9,2022
tm1164962,"['thriller', 'action', 'crime']",[],"['Franck Gastambide', 'Simon Abkarian', 'Michaël Abiteboul', 'Tracy Gotoas', 'Jemina West', 'Serge Hazanavicius', 'Victoire Zenner', 'Perez Michael', 'Nabil Missoumi', 'Fabrice de la Villehervé', 'Anaïs Ciriello', 'Arnaud Dumont', 'Patrick Bull', 'Marius Blondeau', 'Laurence Briand', 'Pierre Cevaer', 'Blaise Ludik', 'Hélène Viviès', 'Laurent Maurel', 'Kévin Debonne', 'Serge Hologne', 'Abel Tesch', 'John Davis Spruyt']",5.9,2022
tm1027081,"['thriller', 'action', 'fantasy', 'horror']",['Peter Thorwarth'],"['Peri Baumeister', 'Carl Anton Koch', 'Kais Setti', 'Alexander Scheer', 'Dominic Purcell', 'Graham McTavish', 'Roland Møller', 'Chidi Ajufo', 'Rebecca Dyson-Smith', 'Leonie Brill', 'Nele Kiper', 'Rainer Reiners', 'Ilona Schulz', 'Nader Ben-Abdallah', 'Jacqueline Macaulay', 'Wolfgang Michael', 'Petra Michelle Nérette', 'David Hürten', 'Florian Schmidtke', 'Adriana Altaras', 'Valerie Vachkova', 'William Young', 'Rutger Lysen', 'Jamie Marshall']",6.55,2021
tm922706,"['thriller', 'horror']",['Leigh Janiak'],"['Kiana Madeira', 'Ashley Zukerman', 'Gillian Jacobs', 'Olivia Scott Welch', 'Benjamin Flores Jr.', 'Darrell Britt-Gibson', 'Sadie Sink', 'Emily Rudd', 'McCabe Slye', 'Julia Rehwald', 'Fred Hechinger', 'Jordana Spiro', 'Jordyn DiNatale', 'Elizabeth Scopel', 'Randy Havens', 'Matthew Zuk', 'Michael Chandler', 'Lacy Camp', 'Jeremy Ford', 'Patrick Roper', 'Robert Bryan Davis', 'Lynne Ashe', 'Charlene Amoia', 'Mark Ashworth', 'Todd Allen Durkin', 'Ryan Simpkins', 'Noah Bain Garret', 'Keil Oakley Zepernick', 'Emily Brobst', 'Kevin Waterman', 'Ted Sutherland', 'Lloyd Pitts', 'Daniel Thomas May', 'Meghan Packer', 'Nilah Blasingame', 'Rachel Doman', 'Maya Hawke']",6.773546944858419,2021
tm1003034,"['action', 'drama', 'fantasy', 'scifi', 'animation']",['Han Kwang-il'],"['Theo James', 'Mary McDonnell', 'Lara Pulver', 'Graham McTavish', 'Tom Canton', 'David Errigo Jr.', 'Jennifer Hale', 'Kari Wahlgren', 'Matthew Yang King', 'Darryl Kurylo', 'Keith Ferguson', 'Jennie Kwan', 'A.J. LoCascio', 'Michaela Dietz', 'Harry Hissrich', 'Adam Croasdell', 'Nolan North', 'Samia Mounts', 'Luke Youngblood', 'Ry Chase', 'Steve Blum', 'Dee Bradley Baker', 'Sara Cravens', 'JP Karliak', 'Andrew Morgado', 'Fred Tatasciore', 'Courtenay Taylor', 'Abby Trott']",7.45,2021
tm857461,"['crime', 'drama']",['Sanjay Leela Bhansali'],"['Alia Bhatt', 'Ajay Devgn', 'Shantanu Maheshwari', 'Indira Tiwari', 'Seema Pahwa', 'Vijay Raaz', 'Jim Sarbh', 'Chhaya Kadam', 'Anmol Kajani', 'Rahul Vohra', 'Huma Qureshi', 'Varun Kapoor', 'Chum Darang', 'Raza Murad', 'Prashant Kumar', 'Mitali Jagtap', 'Pallavi Jadhav', 'Kruti Saxena', 'Sonal Sagore', 'Baldev Trehan', 'Jahangir Khan', 'Faiz Khan']",7.35,2022
tm1217459,"['action', 'thriller']",['Gopi Ganesh'],"['Satyadev Kancharana', 'Aishwarya Lekshmi', 'Brahmaji', 'Prudhviraj', 'Mathew Varghese', 'Tanikella Bharani', 'Nagendra Babu', 'Priyadarshi Pullikonda', 'Chaitanya Krishna', 'Noel Sean', 'Guru Charan', 'Manava Koteswara Rao', 'Sijju Menon', 'Jia Sharma', 'Santosh Pavan']",7.6,2022
tm976166,"['romance', 'drama']",['Sam Levinson'],"['John David Washington', 'Zendaya']",6.85,2021
tm1141594,"['thriller', 'romance', 'crime', 'drama']",['Monika Mitchell'],"['Alyssa Milano', 'Sam Page', 'Malachi Weir', 'Emilie Ullerup', 'Matthew Finlan', 'Alison Araya', 'Colleen Wheeler', 'David Lewis', 'Daniel Diemer', 'Barry W. Levy', 'Lossen Chambers', 'Aaron Paul Stewart', 'Jack Armstrong', 'Nikki Bryce', 'Uma Kaler', 'Will Verchere-Gopaulsingh', 'April Telek', 'Matt Bellefleur', 'Mitra Suri', 'Orphée Ladouceur-Nguyen', 'Jesse Vlahovic', 'Miguel Castillo', 'Leslie Kwan', 'Michael Q. Adams', 'Trace Schurko', 'Lynn Colliar']",4.5,2022
tm458292,"['scifi', 'drama', 'fantasy', 'action']",['Jo Sung-hee'],"['Song Joong-ki', 'Kim Tae-ri', 'Yoo Hae-jin', 'Jin Sun-kyu', 'Richard Armitage', 'Kim Moo-yul', 'Park Ye-rin', 'Oh Ji-yul', 'Kim Hyang-gi', 'Nas Brown', 'Kevin Dockry', 'Carla Fernanda Avila Escobedo', 'Anupam Tripathi', 'Andrew William Brand', 'Hou Mengjun', 'John D. Michaels', 'Alym Tayyrov', 'Gareth Fannin', 'Phoebe Corey', 'Daniel Joey Albright', 'Guillermo Vazquez Garibay', 'Jason Kvich', 'Chiara Aguilar', 'Gabriel Ruiz Benito', 'Ana Ruggiero', 'Gregory Skripchenko', 'Massimo Fierro', 'Rahel Limor', 'Yoon Hae-ju', 'Yoo Young-bin', 'Thomas Frederiksen', 'Alison Rock', 'Benjamin Spink', 'Kim Dae-han', 'Seo Dong-oh', 'Ariane Desgagnes-Leclerc', 'Amy Pradeep Sawant', 'Antonio Bompart', 'Nico Lesage', 'Guillaume Desbos', 'Joshua Wera', 'Maurice Turner Jr.', 'Jamarian Bridges', 'Milan-Devi LaBrey', 'Ahmed Fouda', 'Saif Khan Showpon', 'Daniil Kuznetcov', 'Alexander Kapitonenko', 'Oh Yun-su', 'Daniel C Kennedy']",6.8235,2021
